BLOCKFACE_ID,street_name,supervisor_district,pm_district_id,meter_count,min_street_num,max_street_num,on_offstreet_majority,cap_color_majority,meter_type_majority,on_street_prop,off_street_prop,is_offstreet,citation_count,citation_rate_per_meter,log_rate
107033,07TH AVE,1,9.0,3,393.0,397.0,ON,Grey,SS,1.0,0.0,0,23,7.666666666666667,2.1594842493533726
107034,07TH AVE,1,9.0,3,394.0,398.0,ON,Grey,SS,1.0,0.0,0,5,1.6666666666666667,0.9808292530117262
107041,07TH AVE,1,9.0,5,401.0,409.0,ON,Grey,SS,1.0,0.0,0,36,7.2,2.1041341542702074
107042,07TH AVE,1,9.0,3,404.0,410.0,ON,Grey,SS,1.0,0.0,0,11,3.6666666666666665,1.5404450409471488
107121,07TH AVE,7,24.0,2,1297.0,1299.0,ON,Grey,SS,1.0,0.0,0,15,7.5,2.1400661634962708
107122,07TH AVE,7,24.0,1,1298.0,1298.0,ON,Grey,SS,1.0,0.0,0,13,13.0,2.6390573296152584
107131,07TH AVE,7,24.0,2,1301.0,1303.0,ON,Yellow,SS,1.0,0.0,0,8,4.0,1.6094379124341003
107132,07TH AVE,7,24.0,34,1302.0,1340.0,OFF,Grey,SS,0.058823529411764705,0.9411764705882353,1,75,2.2058823529411766,1.1649873576129823
108021,08TH AVE,1,9.0,5,291.0,299.0,ON,Grey,SS,1.0,0.0,0,45,9.0,2.302585092994046
108022,08TH AVE,1,9.0,7,286.0,298.0,ON,Yellow,SS,1.0,0.0,0,45,6.428571428571429,2.005333569526114
108031,08TH AVE,1,9.0,12,303.0,333.0,ON,Grey,SS,1.0,0.0,0,110,9.166666666666666,2.3191143949452564
108032,08TH AVE,1,9.0,34,304.0,324.0,OFF,Grey,SS,0.17647058823529413,0.8235294117647058,1,53,1.5588235294117647,0.9395475940384224
108033,08TH AVE,1,9.0,6,389.0,399.0,ON,Grey,SS,1.0,0.0,0,43,7.166666666666667,2.100060828882572
108041,08TH AVE,1,9.0,4,401.0,409.0,ON,Grey,SS,1.0,0.0,0,19,4.75,1.749199854809259
108042,08TH AVE,1,9.0,3,404.0,408.0,ON,Grey,SS,1.0,0.0,0,21,7.0,2.0794415416798357
108121,08TH AVE,7,24.0,4,1293.0,1299.0,ON,Black,SS,1.0,0.0,0,35,8.75,2.277267285009756
108122,08TH AVE,7,24.0,1,1296.0,1296.0,ON,Grey,SS,1.0,0.0,0,14,14.0,2.70805020110221
108131,08TH AVE,7,24.0,44,1301.0,1325.0,OFF,Grey,SS,0.11363636363636363,0.8863636363636364,1,162,3.6818181818181817,1.5436865348713198
108132,08TH AVE,7,24.0,4,1306.0,1312.0,ON,Grey,SS,1.0,0.0,0,73,18.25,2.9575110607337933
109021,09TH AVE,1,9.0,5,289.0,297.0,ON,Grey,SS,1.0,0.0,0,41,8.2,2.2192034840549946
109022,09TH AVE,1,9.0,5,288.0,298.0,ON,Grey,SS,1.0,0.0,0,63,12.6,2.6100697927420065
109031,09TH AVE,1,9.0,3,303.0,309.0,ON,Grey,SS,1.0,0.0,0,31,10.333333333333334,2.4277482359480516
109032,09TH AVE,1,9.0,39,304.0,340.0,OFF,Grey,SS,0.3333333333333333,0.6666666666666667,1,189,4.846153846153846,1.7657839828247943
109033,09TH AVE,1,9.0,4,389.0,395.0,ON,Grey,SS,1.0,0.0,0,33,8.25,2.224623551524334
109034,09TH AVE,1,9.0,4,390.0,396.0,ON,Grey,SS,1.0,0.0,0,52,13.0,2.6390573296152584
109042,09TH AVE,1,9.0,3,404.0,408.0,ON,Grey,SS,1.0,0.0,0,13,4.333333333333333,1.6739764335716716
109121,09TH AVE,7,24.0,17,1209.0,1265.0,ON,Grey,SS,1.0,0.0,0,87,5.117647058823529,1.8111775550851565
109122,09TH AVE,7,24.0,17,1212.0,1260.0,ON,Grey,SS,1.0,0.0,0,70,4.117647058823529,1.6326947745983675
109131,09TH AVE,7,24.0,11,1311.0,1363.0,ON,Grey,SS,1.0,0.0,0,73,6.636363636363637,2.032921526044943
109132,09TH AVE,7,24.0,24,1306.0,1368.0,ON,Grey,SS,1.0,0.0,0,200,8.333333333333334,2.2335922215070942
110021,10TH AVE,1,9.0,4,291.0,297.0,ON,Grey,SS,1.0,0.0,0,56,14.0,2.70805020110221
110022,10TH AVE,1,9.0,5,288.0,296.0,ON,Grey,SS,1.0,0.0,0,59,11.8,2.5494451709255714
110031,10TH AVE,1,9.0,2,301.0,303.0,ON,Grey,SS,1.0,0.0,0,22,11.0,2.4849066497880004
110032,10TH AVE,1,9.0,4,306.0,312.0,ON,Grey,SS,1.0,0.0,0,37,9.25,2.327277705584417
110033,10TH AVE,1,9.0,2,395.0,397.0,ON,Green,SS,1.0,0.0,0,17,8.5,2.2512917986064953
110034,10TH AVE,1,9.0,4,390.0,396.0,ON,Grey,SS,1.0,0.0,0,45,11.25,2.505525936990736
110041,10TH AVE,1,9.0,4,401.0,409.0,ON,Grey,SS,1.0,0.0,0,21,5.25,1.8325814637483102
110042,10TH AVE,1,9.0,4,402.0,408.0,ON,Grey,SS,1.0,0.0,0,6,1.5,0.9162907318741551
110121,10TH AVE,7,24.0,2,1297.0,1299.0,ON,Grey,SS,1.0,0.0,0,2,1.0,0.6931471805599453
110122,10TH AVE,7,24.0,2,1294.0,1296.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
110131,10TH AVE,7,24.0,1,1303.0,1303.0,ON,Grey,SS,1.0,0.0,0,2,2.0,1.0986122886681098
110132,10TH AVE,7,24.0,2,1302.0,1304.0,ON,Grey,SS,1.0,0.0,0,3,1.5,0.9162907318741551
111021,11TH AVE,1,9.0,4,291.0,297.0,ON,Grey,SS,1.0,0.0,0,16,4.0,1.6094379124341003
111022,11TH AVE,1,9.0,2,296.0,298.0,ON,Grey,SS,1.0,0.0,0,16,8.0,2.1972245773362196
111031,11TH AVE,1,9.0,2,303.0,305.0,ON,Grey,SS,1.0,0.0,0,38,19.0,2.995732273553991
111032,11TH AVE,1,9.0,7,302.0,314.0,ON,Grey,SS,1.0,0.0,0,128,18.285714285714285,2.959364629383116
111033,11TH AVE,1,9.0,12,379.0,399.0,ON,Green,SS,1.0,0.0,0,100,8.333333333333334,2.2335922215070942
111034,11TH AVE,1,9.0,3,394.0,398.0,ON,Grey,SS,1.0,0.0,0,58,19.333333333333332,3.0122615755052013
111042,11TH AVE,1,9.0,1,402.0,402.0,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
112042,12TH AVE,1,9.0,4,402.0,410.0,ON,Grey,SS,1.0,0.0,0,33,8.25,2.224623551524334
114032,14TH AVE,1,21.0,2,396.0,398.0,ON,Grey,SS,1.0,0.0,0,17,8.5,2.2512917986064953
114041,14TH AVE,1,21.0,1,403.0,403.0,ON,Grey,SS,1.0,0.0,0,10,10.0,2.3978952727983707
114271,14TH AVE,7,10.0,1,2719.0,2719.0,ON,Grey,SS,1.0,0.0,0,5,5.0,1.791759469228055
114272,14TH AVE,7,10.0,2,2714.0,2716.0,ON,Grey,SS,1.0,0.0,0,26,13.0,2.6390573296152584
114281,14TH AVE,7,10.0,4,2805.0,2815.0,ON,Grey,SS,1.0,0.0,0,39,9.75,2.3749057545736716
114282,14TH AVE,7,10.0,4,2804.0,2814.0,ON,Grey,SS,1.0,0.0,0,47,11.75,2.545531271604435
115031,15TH AVE,1,21.0,4,391.0,397.0,ON,Red,SS,1.0,0.0,0,8,2.0,1.0986122886681098
115032,15TH AVE,1,21.0,1,396.0,396.0,ON,Grey,SS,1.0,0.0,0,4,4.0,1.6094379124341003
115042,15TH AVE,1,21.0,3,404.0,408.0,ON,Grey,SS,1.0,0.0,0,9,3.0,1.3862943611198906
115131,15TH AVE,7,24.0,4,1301.0,1307.0,ON,Grey,SS,1.0,0.0,0,31,7.75,2.169053700369523
115282,15TH AVE,7,10.0,2,2806.0,2810.0,ON,Grey,SS,1.0,0.0,0,15,7.5,2.1400661634962708
116031,16TH AVE,1,21.0,2,395.0,397.0,ON,Grey,SS,1.0,0.0,0,9,4.5,1.7047480922384253
116032,16TH AVE,1,21.0,4,392.0,398.0,ON,Green,SS,1.0,0.0,0,14,3.5,1.5040773967762742
116041,16TH AVE,1,21.0,4,401.0,409.0,ON,Grey,SS,1.0,0.0,0,4,1.0,0.6931471805599453
116042,16TH AVE,1,21.0,4,402.0,408.0,ON,Grey,SS,1.0,0.0,0,11,2.75,1.3217558399823195
117031,17TH AVE,1,21.0,2,397.0,399.0,ON,Green,SS,1.0,0.0,0,6,3.0,1.3862943611198906
117032,17TH AVE,1,21.0,4,392.0,398.0,ON,Red,SS,1.0,0.0,0,3,0.75,0.5596157879354227
117041,17TH AVE,1,21.0,1,401.0,401.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
117042,17TH AVE,1,21.0,7,402.0,414.0,ON,Grey,SS,1.0,0.0,0,35,5.0,1.791759469228055
117231,17TH AVE,7,26.0,5,2361.0,2369.0,ON,Grey,SS,1.0,0.0,0,34,6.8,2.0541237336955462
117232,17TH AVE,7,26.0,4,2362.0,2368.0,ON,Grey,SS,1.0,0.0,0,17,4.25,1.6582280766035324
117241,17TH AVE,7,26.0,4,2401.0,2407.0,ON,Grey,SS,1.0,0.0,0,46,11.5,2.5257286443082556
118031,18TH AVE,1,21.0,8,383.0,399.0,ON,Grey,SS,1.0,0.0,0,65,8.125,2.211017899468555
118032,18TH AVE,1,21.0,6,386.0,396.0,ON,Grey,SS,1.0,0.0,0,19,3.1666666666666665,1.4271163556401456
118041,18TH AVE,1,21.0,36,401.0,421.0,OFF,Grey,SS,0.1388888888888889,0.8611111111111112,1,108,3.0,1.3862943611198906
118042,18TH AVE,1,21.0,1,402.0,402.0,ON,Grey,SS,1.0,0.0,0,2,2.0,1.0986122886681098
118231,18TH AVE,7,26.0,3,2395.0,2399.0,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
118232,18TH AVE,7,26.0,3,2394.0,2398.0,ON,Red,SS,1.0,0.0,0,3,1.0,0.6931471805599453
118241,18TH AVE,7,26.0,3,2401.0,2405.0,ON,Grey,SS,1.0,0.0,0,21,7.0,2.0794415416798357
118242,18TH AVE,7,26.0,3,2402.0,2406.0,ON,Grey,SS,1.0,0.0,0,9,3.0,1.3862943611198906
119031,19TH AVE,1,21.0,4,391.0,397.0,ON,Green,SS,1.0,0.0,0,31,7.75,2.169053700369523
119032,19TH AVE,1,21.0,3,394.0,398.0,ON,Grey,SS,1.0,0.0,0,16,5.333333333333333,1.8458266904983307
119041,19TH AVE,1,21.0,4,401.0,407.0,ON,Green,SS,1.0,0.0,0,44,11.0,2.4849066497880004
119042,19TH AVE,1,21.0,7,404.0,412.0,ON,Grey,SS,1.0,0.0,0,69,9.857142857142858,2.3848231912310176
119231,19TH AVE,4,26.0,5,2359.0,2367.0,ON,Grey,SS,1.0,0.0,0,4,0.8,0.5877866649021191
119232,19TH AVE,7,26.0,3,2350.0,2356.0,ON,Grey,SS,1.0,0.0,0,5,1.6666666666666667,0.9808292530117262
119242,19TH AVE,7,26.0,2,2406.0,2408.0,ON,Grey,SS,1.0,0.0,0,1,0.5,0.4054651081081644
120031,20TH AVE,1,21.0,5,389.0,397.0,ON,Green,SS,1.0,0.0,0,42,8.4,2.2407096892759584
120032,20TH AVE,1,21.0,2,394.0,396.0,ON,Grey,SS,1.0,0.0,0,10,5.0,1.791759469228055
120041,20TH AVE,1,21.0,3,401.0,405.0,ON,Grey,SS,1.0,0.0,0,26,8.666666666666666,2.268683541318364
120042,20TH AVE,1,21.0,3,402.0,404.0,ON,Grey,SS,1.0,0.0,0,17,5.666666666666667,1.8971199848858813
120121,20TH AVE,4,24.0,30,1275.0,1299.0,OFF,Grey,SS,0.23333333333333334,0.7666666666666666,1,104,3.466666666666667,1.496642418288756
120122,20TH AVE,4,24.0,5,1286.0,1298.0,ON,Grey,SS,1.0,0.0,0,52,10.4,2.4336133554004498
120131,20TH AVE,4,24.0,7,1301.0,1315.0,ON,Grey,SS,1.0,0.0,0,52,7.428571428571429,2.1316272948504063
120132,20TH AVE,4,24.0,6,1302.0,1312.0,ON,Grey,SS,1.0,0.0,0,31,5.166666666666667,1.8191584434161694
120171,20TH AVE,4,25.0,3,1751.0,1755.0,ON,Grey,SS,1.0,0.0,0,6,2.0,1.0986122886681098
120172,20TH AVE,4,25.0,2,1750.0,1752.0,ON,Grey,SS,1.0,0.0,0,7,3.5,1.5040773967762742
120181,20TH AVE,4,25.0,2,1803.0,1805.0,ON,Grey,SS,1.0,0.0,0,13,6.5,2.0149030205422647
120182,20TH AVE,4,25.0,1,1808.0,1808.0,ON,Grey,SS,1.0,0.0,0,2,2.0,1.0986122886681098
120231,20TH AVE,4,26.0,4,2361.0,2369.0,ON,Grey,SS,1.0,0.0,0,39,9.75,2.3749057545736716
120232,20TH AVE,4,26.0,3,2362.0,2366.0,ON,Grey,SS,1.0,0.0,0,39,13.0,2.6390573296152584
120241,20TH AVE,4,26.0,7,2403.0,2415.0,ON,Grey,SS,1.0,0.0,0,60,8.571428571428571,2.2587824703356527
120242,20TH AVE,4,26.0,4,2402.0,2410.0,ON,Grey,SS,1.0,0.0,0,9,2.25,1.1786549963416462
121031,21ST AVE,1,21.0,3,393.0,397.0,ON,Green,SS,1.0,0.0,0,6,2.0,1.0986122886681098
121032,21ST AVE,1,21.0,5,390.0,398.0,ON,Red,SS,1.0,0.0,0,14,2.8,1.33500106673234
121041,21ST AVE,1,21.0,5,401.0,409.0,ON,Grey,SS,1.0,0.0,0,38,7.6,2.151762203259462
121042,21ST AVE,1,21.0,7,402.0,412.0,ON,Grey,SS,1.0,0.0,0,72,10.285714285714286,2.423537703411708
121121,21ST AVE,4,24.0,5,1291.0,1299.0,ON,Green,SS,1.0,0.0,0,42,8.4,2.2407096892759584
121122,21ST AVE,4,24.0,3,1294.0,1298.0,ON,Grey,SS,1.0,0.0,0,47,15.666666666666666,2.8134107167600364
121131,21ST AVE,4,24.0,1,1305.0,1305.0,ON,Grey,SS,1.0,0.0,0,5,5.0,1.791759469228055
121132,21ST AVE,4,24.0,7,1302.0,1314.0,ON,Green,SS,1.0,0.0,0,58,8.285714285714286,2.228477120840324
121171,21ST AVE,4,25.0,3,1751.0,1755.0,ON,Grey,SS,1.0,0.0,0,7,2.3333333333333335,1.2039728043259361
121172,21ST AVE,4,25.0,2,1752.0,1754.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
121181,21ST AVE,4,25.0,3,1801.0,1805.0,ON,Grey,SS,1.0,0.0,0,16,5.333333333333333,1.8458266904983307
121182,21ST AVE,4,25.0,3,1802.0,1806.0,ON,Grey,SS,1.0,0.0,0,3,1.0,0.6931471805599453
121231,21ST AVE,4,26.0,4,2361.0,2369.0,ON,Grey,SS,1.0,0.0,0,54,13.5,2.6741486494265287
121232,21ST AVE,4,26.0,2,2366.0,2368.0,ON,Grey,SS,1.0,0.0,0,53,26.5,3.3141860046725258
121241,21ST AVE,4,26.0,1,2401.0,2401.0,ON,Grey,SS,1.0,0.0,0,4,4.0,1.6094379124341003
121242,21ST AVE,4,26.0,3,2402.0,2406.0,ON,Grey,SS,1.0,0.0,0,10,3.3333333333333335,1.4663370687934272
122031,22ND AVE,1,21.0,3,393.0,397.0,ON,Grey,SS,1.0,0.0,0,18,6.0,1.9459101490553132
122032,22ND AVE,1,21.0,3,394.0,398.0,ON,Green,SS,1.0,0.0,0,7,2.3333333333333335,1.2039728043259361
122041,22ND AVE,1,21.0,3,401.0,405.0,ON,Yellow,SS,1.0,0.0,0,10,3.3333333333333335,1.4663370687934272
122042,22ND AVE,1,21.0,4,404.0,406.0,ON,Grey,SS,1.0,0.0,0,21,5.25,1.8325814637483102
122121,22ND AVE,4,24.0,3,1289.0,1297.0,ON,Grey,SS,1.0,0.0,0,8,2.6666666666666665,1.2992829841302609
122122,22ND AVE,4,24.0,1,1290.0,1290.0,ON,Grey,SS,1.0,0.0,0,3,3.0,1.3862943611198906
122131,22ND AVE,4,24.0,4,1303.0,1309.0,ON,Grey,SS,1.0,0.0,0,19,4.75,1.749199854809259
122132,22ND AVE,4,24.0,4,1304.0,1310.0,ON,Green,SS,1.0,0.0,0,14,3.5,1.5040773967762742
122182,22ND AVE,4,25.0,2,1804.0,1806.0,ON,Grey,SS,1.0,0.0,0,5,2.5,1.252762968495368
122231,22ND AVE,4,26.0,5,2359.0,2369.0,ON,Grey,SS,1.0,0.0,0,27,5.4,1.8562979903656263
122232,22ND AVE,4,26.0,2,2364.0,2366.0,ON,Grey,SS,1.0,0.0,0,5,2.5,1.252762968495368
122241,22ND AVE,4,26.0,5,2403.0,2411.0,ON,Grey,SS,1.0,0.0,0,30,6.0,1.9459101490553132
122242,22ND AVE,4,26.0,2,2402.0,2404.0,ON,Grey,SS,1.0,0.0,0,5,2.5,1.252762968495368
123021,23RD AVE,1,21.0,4,291.0,297.0,ON,Grey,SS,1.0,0.0,0,18,4.5,1.7047480922384253
123031,23RD AVE,1,21.0,3,301.0,305.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
123032,23RD AVE,1,21.0,3,392.0,398.0,ON,Grey,SS,1.0,0.0,0,16,5.333333333333333,1.8458266904983307
123033,23RD AVE,1,21.0,2,393.0,395.0,ON,Grey,SS,1.0,0.0,0,20,10.0,2.3978952727983707
123041,23RD AVE,1,21.0,2,401.0,403.0,ON,Grey,SS,1.0,0.0,0,7,3.5,1.5040773967762742
123042,23RD AVE,1,21.0,2,402.0,404.0,ON,Grey,SS,1.0,0.0,0,5,2.5,1.252762968495368
123121,23RD AVE,4,24.0,5,1287.0,1295.0,ON,Grey,SS,1.0,0.0,0,43,8.6,2.2617630984737906
123131,23RD AVE,4,24.0,1,1309.0,1309.0,ON,Yellow,SS,1.0,0.0,0,5,5.0,1.791759469228055
123132,23RD AVE,4,24.0,5,1302.0,1312.0,ON,Grey,SS,1.0,0.0,0,43,8.6,2.2617630984737906
124031,24TH AVE,1,21.0,2,395.0,397.0,ON,Green,SS,1.0,0.0,0,17,8.5,2.2512917986064953
124032,24TH AVE,1,21.0,2,396.0,398.0,ON,Green,SS,1.0,0.0,0,18,9.0,2.302585092994046
124041,24TH AVE,1,21.0,2,401.0,403.0,ON,Grey,SS,1.0,0.0,0,19,9.5,2.3513752571634776
124042,24TH AVE,1,21.0,3,402.0,406.0,ON,Grey,SS,1.0,0.0,0,34,11.333333333333334,2.512305623976115
124043,24TH AVE,1,21.0,1,497.0,497.0,ON,Grey,SS,1.0,0.0,0,1,1.0,0.6931471805599453
124044,24TH AVE,1,21.0,2,492.0,494.0,ON,Grey,SS,1.0,0.0,0,7,3.5,1.5040773967762742
124051,24TH AVE,1,9.0,2,503.0,505.0,ON,Grey,SS,1.0,0.0,0,11,5.5,1.8718021769015913
124052,24TH AVE,1,9.0,1,504.0,504.0,ON,Grey,SS,1.0,0.0,0,5,5.0,1.791759469228055
124121,24TH AVE,4,24.0,7,1283.0,1295.0,ON,Grey,SS,1.0,0.0,0,43,6.142857142857143,1.9661128563728327
124122,24TH AVE,4,24.0,3,1292.0,1296.0,ON,Grey,SS,1.0,0.0,0,10,3.3333333333333335,1.4663370687934272
124131,24TH AVE,4,24.0,7,1301.0,1313.0,ON,Grey,SS,1.0,0.0,0,39,5.571428571428571,1.8827312474337816
124132,24TH AVE,4,24.0,3,1302.0,1308.0,ON,Grey,SS,1.0,0.0,0,27,9.0,2.302585092994046
124252,24TH AVE,4,26.0,4,2502.0,2508.0,ON,Grey,SS,1.0,0.0,0,14,3.5,1.5040773967762742
125041,25TH AVE,1,21.0,4,401.0,407.0,ON,Grey,SS,1.0,0.0,0,23,5.75,1.9095425048844386
125042,25TH AVE,1,21.0,3,494.0,498.0,ON,Grey,SS,1.0,0.0,0,17,5.666666666666667,1.8971199848858813
125051,25TH AVE,1,21.0,5,501.0,509.0,ON,Grey,SS,1.0,0.0,0,8,1.6,0.9555114450274363
125121,25TH AVE,4,24.0,3,1291.0,1295.0,ON,Grey,SS,1.0,0.0,0,14,4.666666666666667,1.7346010553881064
125122,25TH AVE,4,24.0,3,1294.0,1298.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
125131,25TH AVE,4,24.0,3,1301.0,1305.0,ON,Red,SS,1.0,0.0,0,4,1.3333333333333333,0.8472978603872036
125132,25TH AVE,4,24.0,4,1304.0,1312.0,ON,Grey,SS,1.0,0.0,0,37,9.25,2.327277705584417
125231,25TH AVE,4,26.0,1,2369.0,2369.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
125232,25TH AVE,4,26.0,4,2362.0,2368.0,ON,Grey,SS,1.0,0.0,0,38,9.5,2.3513752571634776
125241,25TH AVE,4,26.0,4,2401.0,2407.0,ON,Grey,SS,1.0,0.0,0,32,8.0,2.1972245773362196
125242,25TH AVE,4,26.0,5,2402.0,2410.0,ON,Grey,SS,1.0,0.0,0,13,2.6,1.2809338454620642
126041,26TH AVE,1,21.0,8,483.0,497.0,ON,Grey,SS,1.0,0.0,0,69,8.625,2.264363880173848
126042,26TH AVE,1,21.0,2,496.0,498.0,ON,Grey,SS,1.0,0.0,0,23,11.5,2.5257286443082556
126051,26TH AVE,1,21.0,2,501.0,503.0,ON,Grey,SS,1.0,0.0,0,13,6.5,2.0149030205422647
126052,26TH AVE,1,21.0,2,502.0,504.0,ON,Green,SS,1.0,0.0,0,15,7.5,2.1400661634962708
126121,26TH AVE,4,24.0,3,1293.0,1297.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
126131,26TH AVE,4,24.0,2,1303.0,1307.0,ON,Grey,SS,1.0,0.0,0,16,8.0,2.1972245773362196
126132,26TH AVE,4,24.0,3,1302.0,1306.0,ON,Grey,SS,1.0,0.0,0,12,4.0,1.6094379124341003
126231,26TH AVE,4,26.0,2,2367.0,2369.0,ON,Grey,SS,1.0,0.0,0,10,5.0,1.791759469228055
126232,26TH AVE,4,26.0,4,2362.0,2368.0,ON,Grey,SS,1.0,0.0,0,38,9.5,2.3513752571634776
126241,26TH AVE,4,26.0,1,2401.0,2401.0,ON,Yellow,SS,1.0,0.0,0,1,1.0,0.6931471805599453
126242,26TH AVE,4,26.0,4,2404.0,2410.0,ON,Grey,SS,1.0,0.0,0,16,4.0,1.6094379124341003
127041,27TH AVE,1,21.0,3,463.0,467.0,ON,Grey,SS,1.0,0.0,0,48,16.0,2.833213344056216
127042,27TH AVE,1,21.0,3,464.0,468.0,ON,Grey,SS,1.0,0.0,0,49,16.333333333333332,2.8526314299133175
127051,27TH AVE,1,21.0,2,505.0,509.0,ON,Green,SS,1.0,0.0,0,13,6.5,2.0149030205422647
127052,27TH AVE,1,21.0,3,504.0,506.0,ON,Grey,SS,1.0,0.0,0,16,5.333333333333333,1.8458266904983307
127122,27TH AVE,4,24.0,2,1294.0,1298.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
127132,27TH AVE,4,24.0,1,1304.0,1304.0,ON,Grey,SS,1.0,0.0,0,11,11.0,2.4849066497880004
127231,27TH AVE,4,26.0,2,2367.0,2369.0,ON,Grey,SS,1.0,0.0,0,5,2.5,1.252762968495368
127242,27TH AVE,4,26.0,2,2402.0,2404.0,ON,Grey,SS,1.0,0.0,0,7,3.5,1.5040773967762742
128041,28TH AVE,1,21.0,2,465.0,467.0,ON,Grey,SS,1.0,0.0,0,12,6.0,1.9459101490553132
